removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
547,6,prune,38,1001,89.3480668234104,539779,48595.7142752712,0.253130489670392,0.253963382106279,1592635,142753.581328828
548,6,prune,39,1000,88.3276612447342,540779,48684.0419365159,0.253599441759433,0.254424986425051,1591635,142665.253667583
549,6,prune,40,1000,88.4466260550389,541779,48772.488562571,0.254068393848474,0.254887212459256,1590635,142576.807041528
550,6,prune,41,1000,88.5429961804352,542779,48861.0315587514,0.254537345937515,0.255349942128058,1589635,142488.264045348
551,6,prune,42,1000,89.500993130172,543779,48950.5325518816,0.255006298026556,0.255817678331882,1588635,142398.763052218
552,6,prune,43,1000,89.625726613113,544779,49040.1582784947,0.255475250115597,0.256286066398481,1587635,142309.137325604
553,6,prune,44,1000,89.5382567327269,545779,49129.6965352274,0.255944202204638,0.256753997343562,1586635,142219.599068872
554,6,prune,45,1000,88.4873130574942,546779,49218.1838482849,0.256413154293678,0.257216436009867,1585635,142131.111755814
555,6,prune,46,1000,88.2836192661949,547779,49306.4674675511,0.256882106382719,0.257677810163284,1584635,142042.828136548
556,6,prune,47,1000,88.2775696537945,548779,49394.7450372049,0.25735105847176,0.258139152701155,1583635,141954.550566894
557,6,prune,48,1000,88.1212029655511,549779,49482.8662401704,0.257820010560801,0.2585996780597,1582635,141866.429363929
558,6,prune,49,1000,88.0640590352639,550779,49570.9302992057,0.258288962649842,0.259059904781504,1581635,141778.365304893
559,6,prune,50,1000,88.0316115141348,551779,49658.9619107198,0.258757914738883,0.259519961931106,1580635,141690.333693379
560,6,prune,51,1000,88.625813104539,552779,49747.5877238244,0.259226866827924,0.259983124404868,1579635,141601.707880275
561,6,prune,52,1001,89.3578538804093,553780,49836.9455777048,0.259696287869054,0.260450112556553,1578634,141512.350026394
562,6,prune,53,1006,89.8165633537424,554786,49926.7621410585,0.260168053670629,0.260919497944517,1577628,141422.533463041
563,6,prune,54,1000,89.8143353420388,555786,50016.5764764006,0.26063700575967,0.261388871688792,1576628,141332.719127699
564,6,prune,55,1000,89.1908148911961,556786,50105.7672912918,0.26110595784871,0.261854986887228,1575628,141243.528312807
565,6,prune,56,1000,89.2891534427784,557786,50195.0564447345,0.261574909937751,0.262321616007346,1574628,141154.239159365
566,6,prune,57,1000,89.190904130615,558786,50284.2473488652,0.262043862026792,0.262787731672151,1573628,141065.048255234
567,6,prune,58,1000,89.6246551872229,559786,50373.8720040524,0.262512814115833,0.263256114139431,1572628,140975.423600047
568,6,prune,59,1000,89.933979360844,560786,50463.8059834132,0.262981766204874,0.263726113148713,1571628,140885.489620686
569,6,prune,60,1000,89.9391947684282,561786,50553.7451781817,0.263450718293915,0.26419613941395,1570628,140795.550425917
570,6,prune,61,1000,89.450285470524,562786,50643.1954636522,0.263919670382956,0.26466361061727,1569628,140706.100140447
571,6,prune,62,1000,89.8961493952173,563786,50733.0916130474,0.264388622471997,0.265133411925456,1568628,140616.203991052
572,6,prune,63,1005,90.7221547290432,564791,50823.8137677764,0.264859919321483,0.265607529974559,1567623,140525.481836323
573,6,prune,64,1005,90.3614249103686,565796,50914.1751926868,0.265331216170969,0.266079762833452,1566618,140435.120411412
574,6,prune,65,1000,89.7640852955979,566796,51003.9392779824,0.26580016826001,0.266548873968731,1565618,140345.356326117
575,6,prune,66,1000,90.027472357257,567796,51093.9667503397,0.26626912034905,0.267019361576605,1564618,140255.328853759
576,6,prune,67,1003,90.2846162073473,568799,51184.251366547,0.266739479294358,0.267491193029772,1563615,140165.044237552
577,6,prune,68,1000,89.4537716143749,569799,51273.7051381614,0.267208431383399,0.267958682451837,1562615,140075.590465938
578,6,prune,69,1000,88.5113009804062,570799,51362.2164391418,0.26767738347244,0.268421246480102,1561615,139987.079164957
579,6,prune,70,1000,87.4844704027148,571799,51449.7009095445,0.268146335561481,0.26887844424572,1560615,139899.594694555
580,6,prune,71,1000,87.3869586481584,572799,51537.0878681927,0.268615287650522,0.269335132410535,1559615,139812.207735906
581,6,prune,72,1000,87.1796114732568,573799,51624.2674796659,0.269084239739563,0.269790736969716,1558615,139725.028124433
582,6,prune,73,1000,87.3305499751514,574799,51711.5980296411,0.269553191828604,0.270247130340277,1557615,139637.697574458
583,6,prune,74,1000,86.6970041634819,575799,51798.2950338045,0.270022143917645,0.270700212772014,1556615,139551.000570295
584,6,prune,75,1000,86.8308208266115,576799,51885.1258546312,0.270491096006685,0.271153994535633,1555615,139464.169749468
585,6,prune,76,1000,87.1936396461144,577799,51972.3194942773,0.270960048095726,0.271609672406675,1554615,139376.976109822
586,6,prune,77,1000,87.0533435137608,578799,52059.372837791,0.271429000184767,0.272064617083836,1553615,139289.922766308
587,6,prune,78,1000,86.8069842258276,579799,52146.1798220169,0.271897952273808,0.272518274276311,1552615,139203.115782082
588,6,prune,79,1000,86.6271660757836,580799,52232.8069880927,0.272366904362849,0.27297099173107,1551615,139116.488616006
589,6,prune,80,1000,88.1552845823096,581799,52320.962272675,0.27283585645189,0.273431695201674,1550615,139028.333331424
590,6,prune,81,1000,86.8524664335024,582799,52407.8147391085,0.273304808540931,0.273885590086206,1549615,138941.480864991
591,6,prune,82,1000,86.3395810829655,583799,52494.1543201914,0.273773760629972,0.274336804608895,1548615,138855.141283908
592,6,prune,83,1000,86.7219368416525,584799,52580.8762570331,0.274242712719012,0.274790017339926,1547615,138768.419347066
593,6,prune,84,1000,86.8230730232433,585799,52667.6993300563,0.274711664808053,0.275243758613178,1546615,138681.596274043
594,6,prune,85,1000,86.4868460449277,586799,52754.1861761012,0.275180616897094,0.275695742749163,1545615,138595.109427998
595,6,prune,86,1000,87.3958109596864,587799,52841.5819870609,0.275649568986135,0.276152477176555,1544615,138507.713617038
596,6,prune,87,1000,88.0476227449454,588799,52929.6296098059,0.276118521075176,0.276612618001569,1543615,138419.665994293
597,6,prune,88,1000,88.4124804087295,589799,53018.0420902146,0.276587473164217,0.277074665589095,1542615,138331.253513885
598,6,prune,89,1000,87.8077886237047,590799,53105.8498788383,0.277056425253258,0.277533553030235,1541615,138243.445725261
599,6,prune,90,1000,88.4987060284168,591799,53194.3485848667,0.277525377342298,0.277996051236716,1540615,138154.947019232
600,6,prune,91,1003,89.7287720845787,592802,53284.0773569513,0.277995736287606,0.278464977823571,1539612,138065.218247148
601,6,prune,92,1000,89.637250364678,593802,53373.714607316,0.278464688376647,0.278933426113812,1538612,137975.580996783
602,6,prune,93,1000,89.7653523225511,594802,53463.4799596385,0.278933640465688,0.27940254387063,1537612,137885.815644461
603,6,prune,94,1000,89.601358558816,595802,53553.0813181974,0.279402592554729,0.279870804588685,1536612,137796.214285902
604,6,prune,95,1000,90.0317497260892,596802,53643.1130679234,0.27987154464377,0.280341314550281,1535612,137706.182536176
605,6,prune,96,1000,89.3323312410553,597802,53732.4453991645,0.280340496732811,0.280808169319508,1534612,137616.850204935
606,6,prune,97,1000,90.2910536823801,598802,53822.7364528469,0.280809448821852,0.281280034415208,1533612,137526.559151252
607,6,prune,98,1000,90.5176844669037,599802,53913.2541373138,0.281278400910893,0.281753083893552,1532612,137436.041466785
608,6,prune,99,1000,90.6106889999793,600802,54003.8648263138,0.281747352999933,0.282226619417756,1531612,137345.430777785
609,6,prune,100,1000,90.6350055385999,601802,54094.4998318524,0.282216305088974,0.282700282021281,1530612,137254.795772247
610,6,fragmentation,,10,0.883863679671526,601812,54095.383695532,0.282220994609865,0.282704901132509,1530602,137253.911908567
611,7,prune,1,1001,89.857302976162,602813,54185.2409985082,0.282690415650995,0.283174499427566,1529601,137164.054605591
612,7,prune,2,1001,88.0718333990926,603814,54273.3128319073,0.283159836692125,0.283634766778544,1528600,137075.982772192
613,7,prune,3,1000,88.2861598331925,604814,54361.5989917405,0.283628788781165,0.284096154209077,1527600,136987.696612359
614,7,prune,4,1000,89.1119159544346,605814,54450.7109076949,0.284097740870206,0.284561857078132,1526600,136898.584696404
615,7,prune,5,1000,89.2051327703292,606814,54539.9160404652,0.284566692959247,0.285028047102447,1525600,136809.379563634
616,7,prune,6,1000,89.2616007409232,607814,54629.1776412062,0.285035645048288,0.285494532230909,1524600,136720.117962893
617,7,prune,7,1002,89.2886740190241,608816,54718.4663152252,0.285505535041507,0.285961158845536,1523598,136630.829288874
618,7,prune,8,1000,89.2367224434348,609816,54807.7030376686,0.285974487130548,0.286427513958899,1522598,136541.59256643
619,7,prune,9,1000,89.3617686934853,610816,54897.0648063621,0.286443439219589,0.286894522569573,1521598,136452.230797737
620,7,prune,10,1000,88.5786077563505,611816,54985.6434141185,0.28691239130863,0.287357438346068,1520598,136363.652189981
621,7,prune,11,1002,88.3009985527189,612818,55073.9444126712,0.287382281301849,0.287818903324415,1519596,136275.351191428
622,7,prune,12,1000,88.53194080348,613818,55162.4763534747,0.287851233390889,0.288281575217322,1518596,136186.819250624
623,7,prune,13,1002,88.9731253744162,614820,55251.4494788491,0.288321123384108,0.288746552760581,1517594,136097.84612525
624,7,prune,14,1000,88.7009775422062,615820,55340.1504563913,0.288790075473149,0.289210108047065,1516594,136009.145147708
625,7,prune,15,1002,89.207053400782,616822,55429.3575097921,0.289259965466368,0.289676308108681,1515592,135919.938094307
626,7,prune,16,1000,89.8286055804482,617822,55519.1861153725,0.289728917555409,0.290145756429862,1514592,135830.109488727
627,7,prune,17,1000,89.7198838808326,618822,55608.9059992534,0.29019786964445,0.290614636566564,1513592,135740.389604846
628,7,prune,18,1000,89.7961272592173,619822,55698.7021265126,0.290666821733491,0.291083915154582,1512592,135650.593477587
629,7,prune,19,1000,90.5752791598723,620822,55789.2774056724,0.291135773822532,0.291557265625374,1511592,135560.018198427
630,7,prune,20,1000,90.2127868083218,621822,55879.4901924808,0.291604725911573,0.29202872169488,1510592,135469.805411618
631,7,prune,21,1000,90.0278423831845,622822,55969.518034864,0.292073678000613,0.292499211236527,1509592,135379.777569235
632,7,prune,22,1000,89.7645738429629,623822,56059.2826087069,0.292542630089654,0.292968324924976,1508592,135290.012995392
633,7,prune,23,1000,89.517077275482,624822,56148.7996859824,0.293011582178695,0.293436145185264,1507592,135200.495918117
634,7,prune,24,1001,89.9656185450512,625823,56238.7653045274,0.293481003219825,0.293906309542342,1506591,135110.530299572
635,7,prune,25,1000,89.7141012348516,626823,56328.4794057623,0.293949955308866,0.294375159458677,1505591,135020.816198337
636,7,prune,26,1002,89.60576474237,627825,56418.0851705047,0.294419845302085,0.294843443203645,1504589,134931.210433594
637,7,prune,27,1000,89.006667594519,628825,56507.0918380992,0.294888797391126,0.295308596040051,1503589,134842.203766
638,7,prune,28,1001,89.615582626758,629826,56596.7074207259,0.295358218432256,0.295776931093722,1502588,134752.588183373
639,7,prune,29,1003,88.3754008065067,630829,56685.0828215324,0.295828577377564,0.296238784901585,1501585,134664.212782567
640,7,prune,30,1004,88.6781375590398,631833,56773.7609590915,0.296299405274961,0.296702220825292,1500581,134575.534645008
641,7,prune,31,1000,88.6264437087242,632833,56862.3874028002,0.296768357364002,0.297165386594619,1499581,134486.908201299
642,7,prune,32,1000,88.8688005780403,633833,56951.2562033783,0.297237309453042,0.297629818931814,1498581,134398.039400721
643,7,prune,33,1001,89.9465238532694,634834,57041.2027272315,0.297706730494172,0.298099883499177,1497580,134308.092876868
644,7,prune,34,1000,89.203529321223,635834,57130.4062565527,0.298175682583213,0.298566065143795,1496580,134218.889347546
645,7,prune,35,1000,87.4511659080552,636834,57217.8574224608,0.298644634672254,0.29902308885863,1495580,134131.438181638
646,7,prune,36,1000,86.7737765294485,637834,57304.6311989902,0.299113586761295,0.299476572506195,1494580,134044.664405109
647,7,prune,37,1000,87.0232264820864,638834,57391.6544254723,0.299582538850336,0.299931359790398,1493580,133957.641178627
648,7,prune,38,1000,87.0239867897706,639834,57478.6784122621,0.300051490939377,0.300386151048004,1492580,133870.617191837
649,7,prune,39,1001,87.174676484829,640835,57565.8530887469,0.300520911980507,0.300841729816714,1491579,133783.442515352
650,7,prune,40,1000,88.6246128806361,641835,57654.4777016276,0.300989864069547,0.301304886018052,1490579,133694.817902472
651,7,prune,41,1000,88.1081001989146,642835,57742.5858018265,0.301458816158588,0.301765342900951,1489579,133606.709802273
652,7,prune,42,1000,88.4100026741541,643835,57830.9958045006,0.301927768247629,0.302227377539726,1488579,133518.299799598
653,7,prune,43,1000,88.8877038349261,644835,57919.8835083356,0.30239672033667,0.302691908666189,1487579,133429.412095764
654,7,prune,44,1000,88.7784923691963,645835,58008.6620007048,0.302865672425711,0.303155869048635,1486579,133340.633603394
655,7,prune,45,1000,88.5650562768005,646835,58097.2270569816,0.303334624514752,0.30361871400449,1485579,133252.068547118
656,7,prune,46,1000,88.189631850431,647835,58185.416688832,0.303803576603793,0.304079596975457,1484579,133163.878915267
657,7,prune,47,1000,87.9163076747838,648835,58273.3329965068,0.304272528692834,0.304539051542024,1483579,133075.962607592
658,7,prune,48,1001,88.0785879137465,649836,58361.4115844205,0.304741949733963,0.304999354192398,1482578,132987.884019679
659,7,prune,49,1000,88.46466968868,650836,58449.8762541092,0.305210901823004,0.305461674523442,1481578,132899.41934999
660,7,prune,50,1000,88.8479213491463,651836,58538.7241754583,0.305679853912045,0.305925997744851,1480578,132810.571428641
661,7,prune,51,1000,89.0500397210413,652836,58627.7742151794,0.306148806001086,0.306391377245935,1479578,132721.52138892
662,7,prune,52,1000,88.8533040476585,653836,58716.627519227,0.306617758090127,0.306855728597567,1478578,132632.668084872
663,7,prune,53,1000,88.1586138646443,654836,58804.7861330917,0.307086710179168,0.307316449467149,1477578,132544.509471007
664,7,prune,54,1000,87.9876569185938,655836,58892.7737900103,0.307555662268209,0.307776276908065,1476578,132456.521814089
665,7,prune,55,1000,87.7725078916351,656836,58980.5462979019,0.30802461435725,0.308234979970516,1475578,132368.749306197
666,7,prune,56,1000,87.6455146313329,657836,59068.1918125333,0.30849356644629,0.308693019360495,1474578,132281.103791566
667,7,prune,57,1000,87.6675731644319,658836,59155.8593856977,0.308962518535331,0.309151174029357,1473578,132193.436218401
668,7,prune,58,1000,87.7202247820641,659836,59243.5796104797,0.309431470624372,0.309609603857934,1472578,132105.715993619
669,7,prune,59,1000,87.8481626575534,660836,59331.4277731373,0.309900422713413,0.310068702295585,1471578,132017.867830962
670,7,prune,60,1000,88.240592658074,661836,59419.6683657954,0.310369374802454,0.310529851590018,1470578,131929.627238304
671,7,prune,61,1000,88.3166174549764,662836,59507.9849832504,0.310838326891495,0.310991398193449,1469578,131841.310620849
672,7,prune,62,1000,88.3340783743868,663836,59596.3190616247,0.311307278980536,0.311453036048428,1468578,131752.976542474
673,7,prune,63,1000,88.2890387733789,664836,59684.6081003981,0.311776231069577,0.311914438524432,1467578,131664.687503701
674,7,prune,64,1000,88.2359777398391,665836,59772.844078138,0.312245183158617,0.312375563701095,1466578,131576.451525961
675,7,prune,65,1000,88.0987404029906,666836,59860.9428185409,0.312714135247658,0.312835971669282,1465578,131488.352785558
676,7,prune,66,1000,88.1238802017993,667836,59949.0666987428,0.313183087336699,0.313296511019184,1464578,131400.228905356
677,7,prune,67,1000,88.7084655778111,668836,60037.7751643206,0.31365203942574,0.313760105438478,1463578,131311.520439779
678,7,prune,68,1000,88.8880498355469,669836,60126.6632141561,0.314120991514781,0.314224638373156,1462578,131222.632389943
679,7,prune,69,1000,88.2797711267089,670836,60214.9429852828,0.314589943603822,0.314685992416023,1461578,131134.352618816
680,7,prune,70,1000,87.9636728684146,671836,60302.9066581512,0.315058895692863,0.315145694515216,1460578,131046.388945948
681,7,prune,71,1000,87.6956624331677,672836,60390.6023205844,0.315527847781904,0.315603995979856,1459578,130958.693283515
682,7,prune,72,1000,87.7558117404643,673836,60478.3581323249,0.315996799870944,0.316062611787473,1458578,130870.937471774
683,7,prune,73,1000,88.7465290533411,674836,60567.1046613782,0.316465751959985,0.316526405128197,1457578,130782.190942721
684,7,prune,74,1000,88.8300793992614,675836,60655.9347407775,0.316934704049026,0.316990635106775,1456578,130693.360863322
685,7,prune,75,1001,89.1561330034043,676837,60745.0908737809,0.317404125090156,0.317456569056111,1455577,130604.204730318
686,7,prune,76,1000,89.0198746944144,677837,60834.1107484753,0.317873077179197,0.317921790913413,1454577,130515.184855624
687,7,prune,77,1000,88.6541144661393,678837,60922.7648629414,0.318342029268238,0.31838510129136,1453577,130426.530741158
688,7,prune,78,1000,87.2864920755353,679837,61010.051355017,0.318810981357279,0.318841264413361,1452577,130339.244249082
689,7,prune,79,1000,87.5150489560006,680837,61097.566403973,0.31927993344632,0.31929862198387,1451577,130251.729200126
690,7,prune,80,1000,87.5906079097133,681837,61185.1570118827,0.31974888553536,0.319756374428859,1450577,130164.138592216
691,7,prune,81,1001,87.3984784937821,682838,61272.5554903765,0.32021830657649,0.320213122796904,1449576,130076.740113723
692,7,prune,82,1000,86.7980001418526,683838,61359.3534905183,0.320687258665531,0.320666733038153,1448576,129989.942113581
693,7,prune,83,1000,89.9768547006291,684838,61449.3303452189,0.321156210754572,0.321136956115884,1447576,129899.96525888
694,7,prune,84,1000,87.3155751794015,685838,61536.6459203983,0.321625162843613,0.321593271227491,1446576,129812.649683701
695,7,prune,85,1000,88.4961559686178,686838,61625.142076367,0.322094114932654,0.322055756107245,1445576,129724.153527732
696,7,prune,86,1000,87.7903861617373,687838,61712.9324625287,0.322563067021695,0.322514552602339,1444576,129636.36314157
697,7,prune,87,1000,89.1110987517757,688838,61802.0435612805,0.323032019110736,0.322980251200656,1443576,129547.252042819
698,7,prune,88,1002,88.7743236478234,689840,61890.8178849283,0.323501909103955,0.323444189797177,1442574,129458.477719171
699,7,prune,89,1001,87.8014533398947,690841,61978.6193382682,0.323971330145084,0.323903044129839,1441573,129370.676265831
700,7,prune,90,1000,88.3093277548902,691841,62066.9286660231,0.324440282234125,0.324364552636971,1440573,129282.366938076
701,7,prune,91,1000,88.6282654033129,692841,62155.5569314264,0.324909234323166,0.324827727926556,1439573,129193.738672673
702,7,prune,92,1000,88.4862419977545,693841,62244.0431734241,0.325378186412207,0.325290160995454,1438573,129105.252430675
703,7,prune,93,1000,88.2893506411253,694841,62332.3325240653,0.325847138501248,0.325751565101293,1437573,129016.963080034
704,7,prune,94,1000,88.5509573773282,695841,62420.8834814426,0.326316090590289,0.326214336375667,1436573,128928.412122657
705,7,prune,95,1000,88.6958158662026,696841,62509.5792973088,0.32678504267933,0.326677864687001,1435573,128839.71630679
706,7,prune,96,1000,89.3020464385032,697841,62598.8813437473,0.327253994768371,0.327144561186492,1434573,128750.414260352
707,7,prune,97,1000,88.6099747077679,698841,62687.4913184551,0.327722946857411,0.327607640888082,1433573,128661.804285644
708,7,prune,98,1000,88.5167496778392,699841,62776.0080681329,0.328191898946452,0.328070233391484,1432573,128573.287535966
709,7,prune,99,1000,89.2690857044523,700841,62865.2771538374,0.328660851035493,0.328536757636701,1431573,128484.018450262
710,7,prune,100,1000,88.5459060465619,701841,62953.8230598839,0.329129803124534,0.328999502512594,1430573,128395.472544215
711,7,distance,,1,0.0894685517932177,701842,62953.9125284357,0.329130272076623,0.328999970079258,1430572,128395.383075663
712,8,prune,1,1000,89.3112861244506,702842,63043.2238145602,0.329599224165664,0.329466714865762,1429572,128306.071789539
713,8,prune,2,1000,89.3339435707012,703842,63132.5577581309,0.330068176254705,0.329933578061097,1428572,128216.737845968
714,8,prune,3,1002,89.2624735653299,704844,63221.8202316962,0.330538066247924,0.330400067750978,1427570,128127.475372403
715,8,prune,4,1000,88.7023996891458,705844,63310.5226313853,0.331007018336965,0.330863630469665,1426570,128038.772972714
716,8,prune,5,1000,88.7100364890523,706844,63399.2326678744,0.331475970426005,0.331327233098611,1425570,127950.062936225
717,8,prune,6,1003,89.256169347242,707847,63488.4888372216,0.331946329371313,0.331793689842366,1424567,127860.806766877
718,8,prune,7,1000,89.4064098247991,708847,63577.8952470464,0.332415281460354,0.332260931749594,1423567,127771.400357053
719,8,prune,8,1000,88.8525106550749,709847,63666.7477577015,0.332884233549395,0.332725278954921,1422567,127682.547846398
720,8,prune,9,1000,88.5933084611912,710847,63755.3410661627,0.333353185638436,0.333188271557959,1421567,127593.954537936
721,8,prune,10,1000,87.9031438742841,711847,63843.244210037,0.333822137727477,0.333647657329915,1420567,127506.051394062
722,8,prune,11,1000,88.4255381189824,712847,63931.669748156,0.334291089816518,0.33410977315762,1419567,127417.625855943
723,8,prune,12,1000,88.3602749461412,713847,64020.0300231021,0.334760041905559,0.334571547917058,1418567,127329.265580997
724,8,prune,13,1000,87.9243897074562,714847,64107.9544128096,0.3352289939946,0.335031044720691,1417567,127241.34119129
725,8,prune,14,1000,87.7533011866392,715847,64195.7077139962,0.33569794608364,0.335489647408041,1416567,127153.587890103
726,8,prune,15,1000,88.2339661057966,716847,64283.941680102,0.336166898172681,0.335950762071815,1415567,127065.353923997
727,8,prune,16,1000,89.5249721355998,717847,64373.4666522376,0.336635850261722,0.336418623590996,1414567,126975.828951862
728,8,prune,17,1000,88.5390046092019,718847,64462.0056568468,0.337104802350763,0.336881332399668,1413567,126887.289947252
729,8,prune,18,1000,89.6318834497684,719847,64551.6375402966,0.337573754439804,0.337349752642171,1412567,126797.658063803
730,8,prune,19,1000,89.2889120009251,720847,64640.9264522975,0.338042706528845,0.337816380500503,1411567,126708.369151802
731,8,prune,20,1000,89.0987922145025,721847,64730.025244512,0.338511658617886,0.338282014784304,1410567,126619.270359587
732,8,prune,21,1000,90.2620252120026,722847,64820.287269724,0.338980610706927,0.338753728175916,1409567,126529.008334375
733,8,prune,22,1000,89.092022150701,723847,64909.3792918747,0.339449562795967,0.33921932707906,1408567,126439.916312224
734,8,prune,23,1000,88.545896631861,724847,64997.9251885066,0.339918514885008,0.339682071905752,1407567,126351.370415593
735,8,prune,24,1000,87.8924021239281,725847,65085.8175906305,0.340387466974049,0.340141401540839,1406567,126263.478013469
736,8,prune,25,1000,87.9322342775758,726847,65173.7498249081,0.34085641906309,0.340600939340547,1405567,126175.545779191
737,8,prune,26,1000,88.5833105800069,727847,65262.3331354881,0.341325371152131,0.341063879694209,1404567,126086.962468611
738,8,prune,27,1000,88.7111125176417,728847,65351.0442480057,0.341794323241172,0.341527487946529,1403567,125998.251356093
739,8,prune,28,1000,88.9180666856841,729847,65439.9623146914,0.342263275330213,0.341992177750612,1402567,125909.333289408
740,8,prune,29,1000,89.5166381245378,730847,65529.4789528159,0.342732227419253,0.342459995715877,1401567,125819.816651283
741,8,prune,30,1000,88.5977706583208,731847,65618.0767234743,0.343201179508294,0.342923011638558,1400567,125731.218880625
742,8,prune,31,1000,88.0708177862458,732847,65706.1475412605,0.343670131597335,0.343383273681897,1399567,125643.148062839
743,8,prune,32,1000,88.3617907252258,733847,65794.5093319857,0.344139083686376,0.343845056362864,1398567,125554.786272113
744,8,prune,33,1000,88.1355930381344,734847,65882.6449250239,0.344608035775417,0.344305656924574,1397567,125466.650679075
745,8,prune,34,1000,88.6720933442757,735847,65971.3170183681,0.345076987864458,0.344769061260944,1396567,125377.978585731
746,8,prune,35,1000,88.6440449395015,736847,66059.9610633076,0.345545939953499,0.345232319015093,1395567,125289.334540791
747,8,prune,36,1000,91.1194612974303,737847,66151.0805246051,0.34601489204254,0.34570851340614,1394567,125198.215079494
748,8,prune,37,1000,89.9870632546498,738847,66241.0675878597,0.34648384413158,0.346178789834232,1393567,125108.228016239
749,8,prune,38,1000,89.228336175278,739847,66330.295924035,0.346952796220621,0.346645101120582,1392567,125018.999680064
750,8,prune,39,1000,88.9471349309399,740847,66419.2430589659,0.347421748309662,0.347109942836618,1391567,124930.052545133
751,8,prune,40,1000,88.7144131057102,741847,66507.9574720717,0.347890700398703,0.347573568337959,1390567,124841.338132027
752,8,prune,41,1000,88.1185546508993,742847,66596.0760267226,0.348359652487744,0.348034079856294,1389567,124753.219577377
753,8,prune,42,1000,87.4781763347209,743847,66683.5542030573,0.348828604576785,0.34849124472883,1388567,124665.741401042
754,8,prune,43,1000,88.5464357156358,744847,66772.1006387729,0.349297556665826,0.348953992372797,1387567,124577.194965326
755,8,prune,44,1000,88.4576167162621,745847,66860.5582554892,0.349766508754867,0.349416275844691,1386567,124488.73734861
756,8,prune,45,1000,89.7869867542402,746847,66950.3452422434,0.350235460843907,0.349885506664019,1385567,124398.950361856
757,8,prune,46,1000,88.1971925278748,747847,67038.5424347713,0.350704412932948,0.350346429147426,1384567,124310.753169328
758,8,prune,47,1000,87.1697370255965,748847,67125.7121717969,0.351173365021989,0.3508019821023,1383567,124223.583432302
759,8,prune,48,1000,87.2610552367391,749847,67212.9732270336,0.35164231711103,0.351258012290241,1382567,124136.322377065
760,8,prune,49,1000,86.9455241003916,750847,67299.918751134,0.352111269200071,0.351712393498313,1381567,124049.376852965
761,8,prune,50,1000,86.6966038120676,751847,67386.6153549461,0.352580221289112,0.352165473837796,1380567,123962.680249153
762,8,prune,51,1000,86.7644497747613,752847,67473.3798047209,0.353049173378153,0.352618908743322,1379567,123875.915799378
763,8,prune,52,1000,87.7215171580813,753847,67561.1013218789,0.353518125467194,0.353077345325914,1378567,123788.19428222
764,8,prune,53,1000,86.619391181973,754847,67647.7207130609,0.353987077556234,0.353530022148729,1377567,123701.574891038
765,8,prune,54,1000,89.8168991212726,755847,67737.5376121822,0.354456029645275,0.353999409291429,1376567,123611.757991917
766,8,prune,55,1000,90.2169972762401,756847,67827.7546094584,0.354924981734316,0.35447088736503,1375567,123521.540994641
767,8,prune,56,1000,86.5499989913131,757847,67914.3046084497,0.355393933823357,0.354923201541145,1374567,123434.990995649
768,8,prune,57,1000,90.2163307556844,758847,68004.5209392054,0.355862885912398,0.355394676131479,1373567,123344.774664894
769,8,prune,58,1000,86.7721335782494,759847,68091.2930727837,0.356331838001439,0.355848151192907,1372567,123258.002531315
770,8,prune,59,1000,90.1756210477308,760847,68181.4686938314,0.35680079009048,0.356319413032482,1371567,123167.826910268
771,8,prune,60,1002,90.2057221919892,761849,68271.6744160234,0.357270680083699,0.356790832181986,1370565,123077.621188076
772,8,prune,61,1000,86.562314850712,762849,68358.2367308741,0.357739632172739,0.357243210721334,1369565,122991.058873225
773,8,prune,62,1000,90.4993552250258,763849,68448.7360860991,0.35820858426178,0.357716164410238,1368565,122900.559518
774,8,prune,63,1000,86.3984662337511,764849,68535.1345523329,0.358677536350821,0.358167686669366,1367565,122814.161051766
775,8,prune,64,1000,90.0410503926893,765849,68625.1756027256,0.359146488439862,0.358638245236663,1366565,122724.120001374
776,8,prune,65,1000,90.1477774804024,766849,68715.3233802059,0.359615440528903,0.359109361564506,1365565,122633.972223893
777,8,prune,66,1000,87.045434922495,767849,68802.3688151285,0.360084392617944,0.359564264911015,1364565,122546.926788971
778,8,prune,67,1000,89.8891830111774,768849,68892.2579981396,0.360553344706985,0.360034029812566,1363565,122457.037605959
779,8,prune,68,1000,87.2030929213631,769849,68979.461091061,0.361022296796026,0.360489757086847,1362565,122369.834513038
780,8,prune,69,1000,88.7542100017882,770849,69068.2153010628,0.361491248885066,0.360953590568552,1361565,122281.080303036
781,8,prune,70,1000,88.112009641571,771849,69156.3273107043,0.361960200974107,0.361414067882374,1360565,122192.968293395
782,8,prune,71,1000,88.9539154854046,772849,69245.2812261898,0.362429153063148,0.361878945033892,1359565,122104.014377909
783,8,prune,72,1000,88.0482773262267,773849,69333.329503516,0.362898105152189,0.362339089279776,1358565,122015.966100583
784,8,prune,73,1000,87.2552438140243,774849,69420.58474733,0.36336705724123,0.362795089096962,1357565,121928.710856769
785,8,prune,74,1000,86.9619697751814,775849,69507.5467171052,0.363836009330271,0.363249556250868,1356565,121841.748886994
786,8,prune,75,1000,86.8871786670992,776849,69594.4338957723,0.364304961419312,0.36370363254309,1355565,121754.861708327
